2.20281694611471,0.844152810385346,0.405996462916437,0.320420561073545,0.560337069634442,0.807310433620791,0.786930531615398,0.589462015074711,0.34431953008535,0.221320613464664,0.246692658019428,0.198768988099437,0.123898093715675,0.096769990552817,0.057403766248465,0.022623941762239
0.919153337140584,3.06481671635527,1.05566169927683,0.312859195555793,0.27409538780563,0.513181521682,0.528459983979123,0.512433668603119,0.373933356593803,0.16303837379247,0.120397313105223,0.12039941998755,0.104996442770158,0.071118853761471,0.031897733789784,0.019731191889419
0.278332668297697,1.3099439698018,4.35490021800431,0.727250861174062,0.497591839606721,0.39699760386722,0.386537225219585,0.403467809178912,0.401916322395626,0.231707169765159,0.140381516155342,0.084246485146612,0.055513761801917,0.05212289436945,0.03499706226737,0.025228332242854
0.16236285415037,0.452455743062089,1.97867709438723,6.33988254093792,1.58772268038769,0.700589586856883,0.374234530900275,0.391131224745594,0.345538382679577,0.278876023705333,0.116108682899834,0.055644798638996,0.038295819050801,0.031647306811059,0.017849875159404,0.009928153963756
0.238440199945234,0.268851650998451,0.376725678849035,2.59189271230036,4.3359264387247,1.61697431709245,0.808196186332713,0.468616933818401,0.314378754632488,0.332712801591529,0.186343106789641,0.119101254666636,0.044991251708615,0.031383223424217,0.032504796223326,0.021452711784777
0.388829780136981,0.178936980788205,0.151404101402778,0.632369874680075,1.82752382092739,2.2001373656165,1.05519664877044,0.616789164155979,0.355762622692578,0.292306159041996,0.22787084958972,0.117917426599434,0.043619336742565,0.029512537763677,0.017490944248944,0.007386665674032
0.331292951652956,0.208451643881469,0.297594805737463,0.253447689762873,0.694171479122845,0.96281001970581,1.01850656254215,0.634775038341794,0.344590360778137,0.238924531882188,0.223496987857665,0.155674730758866,0.066900712139137,0.044331129932009,0.0211364548255,0.016455488487509
0.262438517962652,0.273849455690605,0.193870254825475,0.153314929744861,0.377805644396776,0.625584079185852,0.660362088883888,0.702300688698466,0.422429167710721,0.246041999617619,0.15468141584799,0.118314806906388,0.095396659699393,0.060652491191645,0.033834266707997,0.011218286673389
0.154966922633445,0.17802305089472,0.262134499737666,0.1798468567658,0.333959867614999,0.37831247610869,0.440427165755955,0.415434296448491,0.388703415710454,0.214816781151214,0.135937321728714,0.061712142171399,0.054882870458514,0.035431313943066,0.025526008973367,0.009030281297365
0.042488493605986,0.06183256242057,0.075702069400278,0.154208058679593,0.219282182789873,0.256801568574702,0.265632671935175,0.259024950418563,0.214377276605289,0.199402971976832,0.14310190770457,0.063231251509196,0.042220543914899,0.02542480189873,0.021458402255852,0.013883544993158
0.062324807383148,0.103558204948323,0.110489148016078,0.175429518960267,0.331432969898237,0.396917373047964,0.245346520719315,0.207745876875751,0.202791735410364,0.20558149973383,0.148937856024092,0.113892113796402,0.064980442543701,0.032646144247473,0.020376044341767,0.011510071033609
0.081886064711808,0.064508515519741,0.065222960747414,0.082678532354499,0.214192850981274,0.340619622872251,0.297723910457019,0.215637224909665,0.181808109711194,0.116281763732113,0.157376354796899,0.141816602719163,0.086205162758292,0.044255213675608,0.023227330882569,0.010567937363306
0.051670911423697,0.050025000148552,0.04046280844761,0.068662723535612,0.149710174434148,0.217354929968461,0.189209627768474,0.197961644959458,0.147263032336157,0.108222317181813,0.090322834352293,0.108042341291538,0.088217608483653,0.059159851851363,0.039292535349324,0.013815944474633
0.045173998538618,0.052878054511264,0.031579351695703,0.035508296355096,0.107231702136485,0.158008628711152,0.168709716544677,0.131984128895862,0.108376298960525,0.078204193948059,0.079708023925473,0.083310820072577,0.074173727977821,0.059430884622581,0.029818658395621,0.01490816557224
0.016027642022642,0.030085262909999,0.040734250903222,0.081195937717584,0.077888162428871,0.107153884824515,0.093088257363121,0.113104071188305,0.114241675454375,0.078144293123367,0.058938625960378,0.056814288266002,0.087779386390369,0.072753592080228,0.063503972572909,0.019398638122786
0.020720689393165,0.018665582699913,0.025908411448825,0.015288078126521,0.034613233582707,0.043605013214083,0.069833034676218,0.048929668806862,0.040265384434817,0.045318409257649,0.030481202106294,0.028392437685941,0.025225911416909,0.030929631753572,0.025510887385236,0.014502315609805
